[11/Jul/2021:09:51:00 +0000] - 302 302 - GET http emby.bapuhome.net "/" [Client 192.168.88.20] [Length 5] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://192.168.88.4:81/"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/backdrop/style.css?v=4.6.4.0" [Client 192.168.88.20] [Length 561] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/formdialog.css?v=4.6.4.0" [Client 192.168.88.20] [Length 2188] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/focusmanager.js?v=4.6.4.0" [Client 192.168.88.20] [Length 7801] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/fonts/material-icons/style.css?v=4.6.4.0" [Client 192.168.88.20] [Length 722] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/common/playback/playqueuemanager.js?v=4.6.4.0" [Client 192.168.88.20] [Length 4655] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/dialoghelper/dialoghelper.js?v=4.6.4.0" [Client 192.168.88.20] [Length 6095] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-button/paper-icon-button-light.js?v=4.6.4.0" [Client 192.168.88.20] [Length 976] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-input/emby-input.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1670] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-button/emby-button.js?v=4.6.4.0" [Client 192.168.88.20] [Length 4584] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-scroller/emby-scroller.js?v=4.6.4.0" [Client 192.168.88.20] [Length 4207] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-button/emby-button.css?v=4.6.4.0" [Client 192.168.88.20] [Length 4273] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/dialoghelper/dialoghelper.css?v=4.6.4.0" [Client 192.168.88.20] [Length 5095] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/scrollstyles.css?v=4.6.4.0" [Client 192.168.88.20] [Length 1226] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-input/emby-input.css?v=4.6.4.0" [Client 192.168.88.20] [Length 503] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/scroller/smoothscroller.js?v=4.6.4.0" [Client 192.168.88.20] [Length 18240] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:02 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/appheader/appheader.js?v=4.6.4.0" [Client 192.168.88.20] [Length 17852] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-select/emby-select.js?v=4.6.4.0" [Client 192.168.88.20] [Length 5512] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/navdrawer/navdrawercontent.js?v=4.6.4.0" [Client 192.168.88.20] [Length 20338] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/maintabsmanager.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3132] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/navdrawer/navdrawer.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3811] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-select/emby-select.css?v=4.6.4.0" [Client 192.168.88.20] [Length 2377] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/shortcuts.js?v=4.6.4.0" [Client 192.168.88.20] [Length 8407] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/actionsheet/actionsheet.js?v=4.6.4.0" [Client 192.168.88.20] [Length 12700] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/appheader/appheader.css?v=4.6.4.0" [Client 192.168.88.20] [Length 3986] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-tabs/emby-tabs.js?v=4.6.4.0" [Client 192.168.88.20] [Length 5485] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/navdrawer/navdrawer.css?v=4.6.4.0" [Client 192.168.88.20] [Length 4583] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-collapse/emby-collapse.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3146] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/imageloader/imageloader.js?v=4.6.4.0" [Client 192.168.88.20] [Length 2967] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/listview/listview.js?v=4.6.4.0" [Client 192.168.88.20] [Length 25524] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/cardbuilder/cardbuilder.js?v=4.6.4.0" [Client 192.168.88.20] [Length 42286] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-itemscontainer/emby-itemscontainer.js?v=4.6.4.0" [Client 192.168.88.20] [Length 31050] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/actionsheet/actionsheet.css?v=4.6.4.0" [Client 192.168.88.20] [Length 9718] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-tabs/emby-tabs.css?v=4.6.4.0" [Client 192.168.88.20] [Length 677] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/listview/listview.css?v=4.6.4.0" [Client 192.168.88.20] [Length 12333] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/commandprocessor.js?v=4.6.4.0" [Client 192.168.88.20] [Length 12380] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-progressbar/emby-progressbar.css?v=4.6.4.0" [Client 192.168.88.20] [Length 160] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/common/recordingcreator/recordinghelper.js?v=4.6.4.0" [Client 192.168.88.20] [Length 4001] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/virtual-scroller/virtual-scroller.css?v=4.6.4.0" [Client 192.168.88.20] [Length 201] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/cardbuilder/card.css?v=4.6.4.0" [Client 192.168.88.20] [Length 23594] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/lazyloader/lazyloader-intersectionobserver.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1663] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/guide/programs.css?v=4.6.4.0" [Client 192.168.88.20] [Length 192] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/mediainfo/mediainfo.js?v=4.6.4.0" [Client 192.168.88.20] [Length 16807] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-collapse/emby-collapse.css?v=4.6.4.0" [Client 192.168.88.20] [Length 1147] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/itemcontextmenu.js?v=4.6.4.0" [Client 192.168.88.20] [Length 15186] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/indicators/indicators.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3310] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/userdatabuttons/emby-ratingbutton.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3570] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/userdatabuttons/emby-playstatebutton.js?v=4.6.4.0" [Client 192.168.88.20] [Length 3319] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/humanedate/humanedate.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1345] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/virtual-scroller/virtual-scroller.js?v=4.6.4.0" [Client 192.168.88.20] [Length 26725] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-checkbox/emby-checkbox.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1504] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/imageloader/imageloader.css?v=4.6.4.0" [Client 192.168.88.20] [Length 38] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/mediainfo/mediainfo.css?v=4.6.4.0" [Client 192.168.88.20] [Length 1455] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/indicators/indicators.css?v=4.6.4.0" [Client 192.168.88.20] [Length 2003] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/registrationservices/registrationservices.js?v=4.6.4.0" [Client 192.168.88.20] [Length 16069] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/emby-elements/emby-checkbox/emby-checkbox.css?v=4.6.4.0" [Client 192.168.88.20] [Length 2926] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/iap.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1530] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/require/requiretext.js?v=4.6.4.0" [Client 192.168.88.20] [Length 484] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/appheader/appheader.template.html?v=4.6.4.0&r=0" [Client 192.168.88.20] [Length 681] [Gzip 3.77] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/thememediaplayer.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1948] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/fullscreen/fullscreen-dc.js?v=4.6.4.0" [Client 192.168.88.20] [Length 330] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/onscreenkeyboard/onscreenkeyboard.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1115] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:09:51:03 +0000] - 200 200 - GET http emby.bapuhome.net "/web/modules/soundeffects/soundeffectsmanager.js?v=4.6.4.0" [Client 192.168.88.20] [Length 1716] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
